1
71244822 4490
79364404 65724317 595316897
27984960 6848218 473516972
77404018 23256677 363535688
24108730 84188547 594355037
81912835 17461215 214034714
2758188 34909612 552816722
54921785 56269007 683184705
78017471 8870245 78537852
13854180 66334687 970911080
33566095 83956990 970664265
17197261 31130588 212726281
59036479 84316941 269348474
9829942 54506657 591714632
51778236 12910322 275147315
15956740 67794510 34333652
49619468 86008583 285607337
45469743 51521412 980845514
44375792 83801161 113829858
89389113 43645985 371951491
21527862 19759081 162218385
70776125 23863755 656519865
54167206 78454713 51567953
23777427 12614140 795812370
20880766 69300255 787712576
27109020 80253618 902274435
74274321 45762337 619039752
19369052 40251312 50960897
25053600 9122302 643507310
78206761 33470479 519946405
75568599 85290634 76382994
86318139 12212455 313929702
57849597 55637002 718420988
76947044 1208450 153648721
89079973 54766813 679942385
85706337 9006414 696494231
80289380 16380137 857543432
40645498 3180850 768244533
16432702 32375100 983007152
66074088 11856957 409140924
72783726 5258100 721004712
84435016 57589667 473882673
27576519 76576056 132296119
51074543 26343088 781971099
58733472 2221114 49376442
58630640 23426467 843648178
59632412 40669985 5076245
59556106 30010240 694038444
71760298 61031654 821185700
71840282 11595248 314493554
79084510 31712638 426852592
26845472 20176903 310304182
10666521 21181123 746119065
33894782 21201739 133611735
42570148 14241102 574388354
28270278 18573561 594307415
40629493 24627689 609367331
37833075 23483725 133050893
5892789 22757539 442721757
61318297 21039062 983864982
69148725 86810010 142252268
19666133 76716300 381478445
30792173 23442254 412271851
46248037 30769194 350273554
42831256 26742513 538207102
50094460 44975983 596369834
63589691 28005053 342248914
53775194 195704 742909408
30913473 42922555 319571868
63042306 32789828 362789862
86964940 20104928 526134491
65394061 32156959 983495269
14341203 62743631 480786617
65445162 74546475 423512378
62964634 84300704 903334258
57652698 26952378 298101656
61045 82141772 525091522
83651256 26087522 281825851
5202037 72789788 546151655
58361002 28661066 74665324
82387774 387057 431490933
70999634 60311806 488995384
36350076 10060041 303343579
49998886 34096158 507049788
65281373 9160894 618433766
67027858 30664370 422171954
86275635 53910176 248576621
20522988 70425955 347883566
38511654 83273603 298773550
5808459 52518709 707710566
71211996 5855894 157633168
38260402 52649618 915696804
45589778 66132776 311514484
31203462 6876889 855977019
299260 20855319 955001086
70567999 26224915 452622584
78320608 170793 611992611
51741311 50297497 256971237
15460859 15269264 832729859
20026080 72005375 621128834
16490858 50213179 990706665
73726954 64859869 338147536
63809732 75998981 971616602
60390961 41223868 552342190
68738625 5950410 981330204
61815171 707612 544882603
52877812 39999079 296839282
27456834 32415601 572480167
20882322 27655618 556701560
50717277 86648357 452415814
73142164 70699723 944143037
84183972 25984249 388532650
14697683 34933072 753045041
83913284 19667653 831934188
90695299 12652977 470390642
71059357 14411721 151830670
86233014 58145575 64010913
1368397 89039176 818573819
35818467 19547461 81798153
37379086 88617911 548263527
6840731 11085898 308497932
80409600 71634114 337968298
1180352 32323140 240508948
56479074 39554177 782885887
439973 64542272 853472117
30045129 77237290 139511092
64294065 68443439 508558552
7355094 64364972 361964073
72061826 71952712 698875638
81216809 25624094 61307943
13471675 67506838 653981594
20546156 29042155 288979951
50081050 81700411 575275427
79332901 75261513 789680779
60038487 11302937 92522512
10837532 21425986 432300205
23341842 25475589 853807294
14272150 65160525 777753114
42173980 17220596 921889875
50516851 75238038 745973745
43826704 5824742 905513831
4530308 25917947 549499394
56098586 31081726 814940509
5855318 85298088 799538646
53603577 76458753 308680368
65454638 85633453 498549614
89112530 89229622 547849745
38855997 90755928 70647231
63301774 23045122 122029707
49313697 76988584 506340258
90253603 60024788 121389795
21886982 42722488 724204094
11035442 88736301 163797243
31997378 31300178 430459034
53074425 16036306 682021376
26838251 30286627 443336001
91099099 28971796 194733672
9306917 21872045 521354180
70432693 73311019 388950147
83051655 16037965 320929375
38779070 6055144 704680484
69874731 32610527 32698434
8813895 5240848 876166102
52333672 30450733 90154402
83614941 40671210 162810023
25242056 8620780 33326916
73593321 43925695 665032869
56040539 19214674 476893159
71221505 31917851 177680578
55582280 68490132 492196859
23427974 81083853 231990649
17728967 67982486 355687783
7832365 30938482 484711884
25304965 84306866 674117975
70573808 504219 227520276
41472962 56689544 709780680
87977493 17158592 819348184
39537198 22130566 890062027
88313498 12159152 504182520
68230761 36634545 87501256
40386812 53097217 132408089
69933037 83818222 344028301
15374829 25896020 672041496
47720578 69951660 452032142
26306973 34951514 390675296
14306066 35069995 812343118
51515762 71747038 987012416
62083512 76532620 235444930
66468002 23693108 122076234
4717777 47130747 850106315
47176375 30504008 970150317
47015814 39334065 181358209
11891961 13425777 472510067
27330553 55509622 804279091
71945470 47323422 936951462
338249 52256012 88347712
29625277 85450542 210906807
66911920 37557879 996897579
80417989 11401392 608646557
61305621 4366197 880629312
79150974 15176647 232102345
28601688 58667150 369841558
63170274 59839589 696243314
3353498 84605448 65945477
29551640 1772863 281267952
792901 24519221 924056202
19205932 50057151 270461928
20928459 25621407 663191207
9752565 31728767 95488790
15758180 41370313 588344678
53321983 59580275 5383039
47264429 75195170 704682174
78744450 47456664 245189225
14287370 19911187 109957498
24488896 31136848 84343695
22953758 266735 17775832
85095952 85556191 530181373
20240245 58851437 926431041
431950 22245670 284056487
57871996 79605247 838358845
20727317 75125247 926356595
60684654 47961862 735971528
13554198 84507757 526573862
86662356 31961402 324365889
86805176 88962264 643607094
75310926 15352455 129339104
33608565 65714142 397360853
89763434 15142451 288154509
8002829 24478904 577767584
36815750 7653575 596902638
9581685 48029421 906106581
89131932 88450882 298454577
20167358 67488236 737399516
69656725 62432197 807674105
7321989 26487430 124466462
8287168 52392206 37221011
23114846 78245169 85985084
87457000 28977341 601679686
82061293 38046121 533107822
76809830 65667771 408240851
24991688 57211338 20521880
88170447 57645454 683611343
10085553 61124064 542417161
13391548 76264295 737654379
39972397 46838724 760540943
2795255 24417315 191164459
43986249 37735626 921421113
75494693 7630350 754862999
42340701 8539754 101371265
86491189 9582784 594259533
71251429 47131145 41579959
72670128 35198203 615666817
51973593 61271958 578142095
48479854 27344524 902550780
18548661 53933917 686458014
85561125 8269799 578286694
37490565 23812212 131478501
80085351 61500317 367195179
14758266 4089731 243523731
15175338 75246844 622125117
27593922 16666701 859420267
36467762 36169483 980814445
6158511 43451195 51138921
42415521 15984404 950696580
75189053 58563102 838468954
21232469 85029340 193063937
29146278 9987570 255680553
59042924 67545754 912373045
49355240 19478275 860788999
79885815 85298866 346962043
55844905 15668918 614359557
11410320 72471664 383486812
85130694 52673143 827628266
77309066 68558103 538536431
1128769 37115089 356668569
54009272 5323432 988398394
42595761 26265421 9874359
81545552 75787420 531756988
29772764 5431609 450347969
28544232 86501838 560895947
69924300 70236418 89858406
56433710 88998658 845044236
36935888 11535101 483815847
27526612 21818776 194234199
7783342 3726270 951662501
58169055 66415467 452255360
60366081 79215986 751695421
9134377 56557967 678497660
58799813 23196880 684586617
87571444 84157238 158348437
29443054 80318381 987356589
2342547 80354355 418759562
82811300 28643594 819212376
70367794 47180047 953218219
34904907 23978208 5651083
35966979 75345359 641559517
31633040 13068723 558493000
1101960 100485 897801125
31534553 41826129 771453457
16348101 8607554 797281225
66455801 70319394 800581793
85905351 15401812 975611561
9678786 10399811 116631716
55380298 4135109 987525054
74652591 9744056 938032409
36876883 80985263 959986725
42323669 45656231 229145576
35868063 81790859 749345239
19891012 50327468 181622608
16752152 80447858 721928975
66195627 2130209 704954033
16694000 71537080 438526301
20356369 41826910 718763085
40102890 39260389 768835012
90304897 86004222 616426944
707777 9758080 700309741
71250244 44928636 126546794
26092326 15754549 485263737
13038373 66049174 563634670
15978357 42392672 141984860
39659211 40531723 745894053
53281902 78732405 512723934
58372372 88678837 399586902
50560538 6871028 419613553
9875350 69712202 502070016
21448243 44030179 714807564
42798531 47291881 971872668
66558495 64810186 978670031
29794107 85004681 625691593
67972583 30058031 689305876
86193569 45408765 62473958
55980085 19763288 829949110
18591874 73476274 181018774
40861226 67777215 361472027
19735945 60376672 302630852
30366586 3210494 635089014
15418593 71906234 252248154
60177439 83879540 289567582
60169337 62838508 253188938
32017504 79799486 146674899
43834705 37413422 985555615
53014521 84286954 600899764
65289875 2658495 906471790
41814414 69195085 323361500
54626264 70474793 229361833
14234562 45473681 891539234
67157596 36025602 1647231
44473682 12368618 260106006
36707655 17156952 203394406
57382245 79744184 61410483
39207444 90708996 902723278
1816976 60269938 210661890
88714203 38886711 354193364
55763588 69627298 477327682
43789872 75839412 602689468
48110951 38609448 169604669
86347967 21800747 360897198
12650513 47983115 600945692
27237618 16581667 946297517
26155002 23109386 493712728
81755160 38989503 106984979
33353099 81171658 666520571
4320867 37665821 22798080
25521490 54672635 346236073
12113949 16537213 281918866
39165807 26528694 577912029
6801575 48552354 187678986
77848347 58358792 805339442
28912927 77558366 904485865
67235507 78191119 156995858
44027370 29567226 345119876
85888974 88661404 703502602
91140000 50173153 511636887
16407528 32642071 968394395
83124034 85545176 82482191
88735996 19046173 694790998
84543954 75151152 65040507
33258938 46202612 524845586
6318325 65051578 574224428
42543806 60634943 638365035
30727633 81743228 479636024
36273293 23409289 766584439
83004424 69315388 927552736
63275713 86326400 69024088
18023762 46426536 79246549
6156291 36307562 700812659
54333918 25007687 380517556
56032268 51641538 667947280
21681342 66077718 21221288
67938875 33619475 646542032
19558663 35342020 128341206
49321019 67080855 436800306
71145215 63312546 920874280
75207494 2007640 83769430
33622147 1447950 338605096
59821362 60107826 992630323
70219095 2200305 461497169
88490014 32205428 80826899
39458791 38731150 883213085
15821176 30898230 125796518
36760743 85334841 339597436
3386471 27334039 151522996
50305505 5151221 371420960
59742721 16247873 150620116
87304903 66154599 693890200
9174105 33809168 603272027
26242550 30771416 194689990
30532926 8517721 779736634
39671366 75865723 707077411
68967734 39567428 492392751
66849468 76188157 499973964
67148869 50257656 638917067
980550 82320664 6679350
16180208 24893574 514483264
11875319 53887032 768307676
62217511 35590905 898957942
8145079 66901469 968198305
35768751 66523498 352771243
57768864 3974644 157440890
44906763 27650383 190386324
27326056 25769939 661431283
64258424 11826529 952238215
90285552 25723378 85236312
53877677 32369532 351031253
79597432 90679509 854560040
85836829 86379866 464546673
47146375 82593570 49277893
62403682 83526447 624488540
56380652 63574093 14928999
55757324 87838740 913744400
79193880 11320907 292528742
29344177 74177898 473770743
34830819 82688291 123509623
58164610 4946657 649232635
38234245 32152240 725134744
10282860 30261842 186216592
19402459 42820701 40815972
52728590 66642858 316252966
84167523 83071503 892848226
76610092 72336784 116219302
9569154 9160301 80367321
24257191 36794848 499619566
37322158 43238316 697199502
9564370 19090608 196246983
56342229 58405356 805409946
75663429 75324683 97442454
4586965 28681544 76478366
84204057 19495108 132940298
54637172 64163610 874084930
14938661 15507593 400024470
87752193 48971064 58190221
87092789 6598852 404252382
67427327 37244165 492325312
19899966 9510892 889393460
54956060 3255877 519008447
77639859 67106893 583829390
71451186 57451482 640125416
2249963 16622323 686699586
9077163 34319295 234463424
14490214 89041707 743847428
18761034 52177105 483771703
27606149 18319212 182257581
