1
76499073 6164
9455076 16631427 503666566
2783257 13035688 586492991
17426995 6356569 477860490
18169089 1052400 936552023
17065184 1075328 175464933
1267013 18732952 133543607
6955293 19189278 714637747
7187109 3034823 990043930
15481226 374708 803307621
6817105 18406793 7691704
20217905 2032405 868577908
2645647 6982548 71650344
4656736 17464381 106629046
4372237 7279418 168643452
2620280 46963 976568098
20128097 15335880 436713184
1706966 6244670 4286957
19894804 17681247 351882026
9016149 1833383 857839739
12394793 20030601 426468547
9944147 11180033 337899433
923746 19093220 624494570
9390842 20275875 554434852
15750037 16150007 604726370
20482703 5977950 829695050
9977483 19369428 581742986
5457329 128080 68524432
15526113 10001368 214501509
15821390 1816028 844648788
16635499 5403999 301384554
9366669 19082393 17366305
5426466 1269632 255103277
13906909 9507481 331413916
3582506 3422570 573308065
13561106 9523140 717751403
3034846 4614889 747486872
14459840 5856128 877192614
18571071 1864661 291436188
14445236 12561928 571814198
1653011 19121672 513457413
7432754 7033057 753201296
13828421 15749269 346337245
5192185 11191373 307887065
9796686 18570149 187228268
15575698 1276679 306306362
19147117 10987677 971576256
17653530 9380820 136228045
8495715 10285850 675618591
1884938 18678915 958580990
17704630 11124618 750971944
7898230 7214568 216966821
10021469 16937573 377156986
6938014 1937649 350485937
2841942 15473478 346938229
13109650 15171217 436556860
16553039 14881837 538247728
10545169 417138 1686087
19076259 1997014 410752694
15354024 2238288 33221691
11082760 10913713 652844451
12293876 15147894 701506119
10082333 13952989 738003690
20110380 1208846 394491856
14137622 18560417 63692178
9673704 10319782 889993121
4508536 19796502 402374872
1915078 2672048 257924815
9387443 5495361 347844025
8894324 14017623 462718542
14870085 6453909 127742994
17628515 16330418 180297163
13408102 20198464 428416592
13073462 12146414 879460199
14366360 15486466 290482438
12239073 10983672 449793617
12700125 5737821 34038827
6217824 16073719 686357376
2164900 17451283 368175601
19402722 15978094 865063455
780098 7157849 845506993
11779546 16915075 511906594
9695435 19488768 884318687
19653375 13535623 143920339
6770718 17342724 441783439
16279003 3904740 387747590
18950438 4008701 869961695
2075824 9606811 404007623
5564304 2881835 698602608
6271375 16897314 177437455
7388261 11642735 622188236
2551211 16518785 371396442
13717881 14710093 552416135
1227219 8743706 641205546
1903382 9760554 184856496
5800162 3549653 838173494
15256361 8878618 707532201
15801938 10718082 914947143
14383973 18807453 6045178
12775058 18407756 247160678
7919160 14120746 78103044
435017 13293899 769395482
14984234 16689907 200352894
9013419 12435827 554161177
16166612 9099842 32990829
16399794 1424972 527532899
17860822 5638510 299267483
16059036 18343963 37982772
10248739 210448 990356149
4484248 1943914 411439705
15321624 6614707 385522891
12163487 9680811 70542408
12500028 13736388 369558821
10632024 12929577 334361577
19752069 18065232 390340371
1736494 19744743 379656644
9003617 1836681 988802399
5202656 2609344 942050618
5740989 18697579 680843235
19622589 17708324 153434630
20285043 12266556 773870433
20391722 17585260 365082139
5607100 14955105 586451800
8859065 6125265 347194396
14126387 5241762 91079307
15457573 19881371 959630984
14255966 12178388 346386302
13973283 6861160 392942185
6314061 791336 949117317
11896428 12477525 182603563
8272804 16943140 784628249
14750939 18211674 908011977
11771141 10433562 478347704
13485761 3863291 854678659
16984368 8329214 874172816
19177560 9324508 931408159
1591326 14268449 562503750
15841648 5242760 878788441
15576659 7225269 383015450
18386358 11072147 410504505
12434150 16611712 504227501
7618682 14359521 243113582
9871026 13103587 253051043
3664592 13518305 309868609
8051240 10949658 998239264
13193910 1472489 576626404
14589642 13808511 347845444
4146878 15875243 832716504
13616339 9266005 989849554
13279238 13553285 593834138
5683047 13141160 231628621
17214070 5350520 121328906
2119556 13240720 770603041
11364030 7211116 350294662
8939017 4980887 318947092
616200 1576393 957368098
17879427 1291756 328539381
8484306 16906451 393048135
18800128 16532897 420104685
8989412 12105713 64837500
14430938 8293857 741332263
18531775 14945425 872948846
19299711 16199269 934291969
3995380 5336354 447688739
18720596 3127017 473189410
17424710 9683328 911078306
5816322 6937055 270714624
12718689 6697287 947227323
16540028 17974460 361106419
20041320 16277199 701125758
2797689 509151 765560626
5693225 6694270 424961439
12996001 15858357 247512995
9996175 6078626 77877478
15927798 20340763 54693987
8405820 2296752 593604259
20484341 4194511 236197065
10546638 17147781 519545665
17468765 16237119 432859568
18994921 11603548 297828963
6701092 16150344 895745859
17396070 10553358 389689956
1018394 8204637 764520952
10311069 18757724 890527160
5701487 5833534 884188068
2904177 18180001 112771641
9956228 11881254 698709923
15387629 2893596 944776037
17715708 1282865 610776520
8182877 1173571 999447523
8654970 19304193 297360601
1711779 178569 404705071
8468621 992341 816351658
1756141 18233354 887798608
16630290 6623027 493268867
20162098 5565515 659661474
12034382 15280834 600976748
7613756 10964851 810685345
2335215 16943749 586423600
7425330 1349139 153230360
9957278 16606091 339051927
9880688 9365164 485975867
19870934 1816758 779707774
1278478 3602404 239878984
15545244 9443571 844569599
7132664 8760143 703280105
11374824 7246944 598274611
6360329 12127725 777270530
234407 5866563 52392978
14480536 1517711 276809134
17626635 7753591 175719049
11965294 13193578 417192765
4615738 13108146 148142439
15586884 10905865 196153789
10995843 17110125 876611859
17347015 7528507 703724880
11952179 19872562 404092762
3043901 16410236 496137986
10202256 18791431 928183708
9070381 7641684 370599671
13501836 15987634 338524888
17317800 17614286 412692498
16366988 12536922 755818947
13625037 2544860 140546276
19633510 1471730 807953030
17895043 15270756 544346060
7905527 25216 218089776
12967328 12391602 546771925
15638674 19995606 161320981
7404393 14308433 611537774
16272254 14966081 552222691
2605295 16553340 65630402
8318662 3795263 699082729
7597642 4041652 103702002
16375954 9807602 695943062
20257447 17564213 572499741
9220025 10697292 935235504
13477316 3926859 534685635
6995833 2629392 905593630
18776929 18583194 475862359
14150146 14699107 530290424
9940543 1415210 804190227
16041291 20359290 364031345
15775652 18316521 262996869
4290847 17269916 528137673
12859109 8462257 782086009
3332787 4835740 923747248
13589785 6901071 580416103
9478372 19216942 284664131
14753104 5184920 527531988
4043135 16978289 656811718
16378437 16789063 895138405
14792320 9708303 42650003
10716316 12843329 570583830
6270015 17101580 281179379
3196777 3594413 96465085
16167534 3968887 740833273
6816005 14289124 690014977
18568166 15797454 358405695
3269465 17161792 668452080
6648849 8643758 961504161
3686491 20278552 925904456
18135434 791921 559975206
3704432 15984926 322163726
6679996 8392256 865442760
15465495 1405175 482027195
4830853 12698294 722895737
7646196 4977389 499165620
1021025 19327480 577957779
15886644 7910951 595876826
5396568 13408872 397406627
10508027 8548909 223033526
7006574 4798792 852594587
10299590 2853132 918431916
17683737 16118053 331379795
13382432 5469498 883013885
8361738 9853218 220077470
9479287 3688672 376785754
4242467 11144222 664514690
8251062 2146583 965834660
6794898 11118652 122730723
650995 14164893 348379722
12432366 12672557 370440493
15251383 17106059 980848745
19034990 58486 951714891
7943760 12435280 831711080
10959270 12627773 754009941
20066532 16907374 801301264
11797039 11791190 541159032
7769091 4191684 323577809
14109296 11181194 466715450
18463635 11625573 131031585
16429451 3638111 797308736
1447978 19737228 631655954
288014 11132782 8046137
16623252 210088 297065548
3114758 1337721 658973393
6791895 501593 476039492
10298934 5390617 402942821
6158373 7814912 755306651
17882218 13430693 945648208
18717972 6254653 509923316
2855266 9085998 390012434
1048276 3134601 918745744
13536960 1079962 216850271
14674622 14954891 146666774
14136823 738611 761398910
13718657 10726799 343828077
13575331 3564904 106543578
17669756 15222859 570798409
11490615 12560271 994597069
7507981 16465740 13333883
6452879 18529495 247353297
12989724 20116318 832713768
2104321 4030627 365794242
14229753 19970143 595556717
4018797 3108291 471539279
14084798 9343683 813054984
11952114 20206085 201593117
8044755 7675172 875766556
8345299 10272391 974509769
2757735 3896530 662847593
11223275 6892682 71249809
10621794 6241812 957330579
18386918 11351392 642088050
4623046 3562757 136901518
3165494 8016154 299837852
18644353 15515346 180460187
5451502 6324454 401384137
937440 20184546 932940102
88483 17445329 367906580
7914189 11275045 31336809
9797715 8519974 560523067
6269087 11351069 845578340
4597948 9092087 812886912
12598030 8305201 774469859
3856004 14740250 481109607
2331204 2348684 701516951
5151332 10250976 175081701
18199986 1523345 204961188
20268411 9983324 171204329
10238709 2877800 897685564
10142687 369201 153482934
2101228 7240406 11188763
20327978 5063679 192627811
7656379 8921296 662983059
4951051 13101196 508297434
17236970 18480493 815652709
3560053 10684250 993549041
19124633 18398865 802021578
2415074 12007180 796087519
7142949 13201948 542129782
13727013 7078613 2881218
11375549 16826565 145632138
12389587 10741030 186293976
9028181 3481073 874253101
11525532 19226553 780411121
16781212 16910400 887990124
17521330 17456220 854098846
9531037 9327942 202924158
2902973 10750910 488027058
15931563 14343185 19172786
3266204 950014 907746756
3663347 14580331 445100908
8802471 1061797 213285776
16603094 3247753 97883107
3039253 16655109 500801574
5097713 20338269 142561916
18329516 19369407 875124384
14821744 8151994 782532227
6977617 5955330 613630493
17236882 5791576 260510899
11525651 18744852 306805998
3989449 10854041 733729837
2511796 12992527 599153091
4827327 19293019 824604975
15977450 8163567 398710063
13783199 166696 175525685
6464518 13922272 762449633
8128580 5250547 328031196
13564789 5369078 170327107
13756742 19556740 489447518
19421651 14452371 645418489
18230920 1516690 132606112
15622501 2528736 513743393
11686444 6047712 76436209
5720646 16669536 855862352
18588007 12776766 719791629
10626431 19529036 265356879
12799025 15696784 932159153
18096029 16938022 837403986
13197595 9393047 463633262
7941278 15131534 346720515
5247868 13536448 63264580
16699182 19723992 798088951
2008446 11396157 499966666
2335491 3638117 825434147
3807761 11341057 338195454
9209605 16839902 900538372
19988823 9508299 85863463
7127672 3990204 711410557
3808841 4576976 692591785
7451616 6595956 609802996
19269323 2162189 131758006
11495529 10501608 211059846
468462 15452354 799555267
15547725 17604935 638068421
8056726 14621793 331274054
13084970 19213487 249563987
8923830 3784904 221670558
7276957 18210932 61812341
18193643 4907632 758903801
18005607 1907888 32073403
15767074 19555751 134681462
19177934 15349482 523850499
8308575 359548 217812064
13263290 15723816 820881867
9582662 1187953 9871644
5654292 6650051 99388294
17078297 2008129 978824064
1373406 5745751 231103334
11770511 9034046 510369278
13898862 6069345 882140159
4049019 3323561 426052904
451763 19956980 147548453
9481449 13168309 402014526
13288692 15335723 958433889
19742966 20225066 345427953
19467862 17416270 411972238
5085391 12328715 782458177
7738859 18631593 964674271
334409 15318767 882137262
17282508 16459241 192445766
1913241 8356131 598183045
17028860 14099729 590280671
8734288 9295744 589078155
8184519 1824158 537476602
19721630 2746145 218563148
19458785 8082949 62682046
10630353 9758039 178261490
464247 17122391 691166740
3243865 9384880 567724773
4292222 19285431 510800307
2615357 2961286 755030878
12164964 5483535 710084387
8543923 19775275 304631890
6172458 9375747 800635404
11684006 15490911 838331570
13577704 7459701 415872876
11059030 6179114 333769477
10723719 18753204 247660631
3284906 7833554 111292357
8992750 17482982 38485866
15404937 11121553 828961149
6119823 18450829 380158755
12682420 9062470 828058929
3012709 1210772 121804824
15560442 18277044 102958328
16419500 17557924 174495848
17471412 15664524 138921501
8516518 11104210 175481612
956449 5824298 999578303
5740793 2805477 91191734
2911457 15509103 451585807
15460365 16585340 963716226
15265548 12265496 580887113
16906114 16882006 283586546
17040444 6534417 915633630
1109193 6827766 54798772
9165569 11444373 729839433
11153974 2720008 773406895
5385325 1791580 667504990
13448707 6727486 59894541
7368244 4403401 785736126
20485865 2579919 581117249
2949040 14937599 286300527
3287493 15706001 816473085
5486142 20011824 557479588
18672530 17078223 731448303
9308375 4668454 30986230
19569139 14370221 826575978
7365585 11661690 725256027
11964773 19994599 509237215
7975803 16829787 852813500
2590510 9794178 641861721
13797782 6982184 789525420
9920663 12669776 861931321
538798 3627279 222592774
8072575 7412282 143335221
7024393 4480164 556445017
17933869 4039488 72542176
7474899 12290514 41554491
13605490 15558668 4973951
11971868 18375776 891296109
9064386 7674586 531571223
11949384 18224392 524001920
5684697 8174772 66886684
15594873 12254180 51857071
3680512 2866376 770508181
6258084 10159742 573796377
14723553 11232483 981660855
